nome,cnpj,produto,data,preco,bandeira
FREITAS COMERCIO DERIVADOS DE PETROLEO LTDA,04587754000140,GASOLINA,26/02/2020,"4,99",PETROBRAS DISTRIBUIDORA S.A.
PETROLEO MONTES CLAROS LTDA,04588291000131,ETANOL,27/02/2020,"3,149",PETROBRAS DISTRIBUIDORA S.A.
POSTO DE GASOLINA VASCO GAMA SOARES LTDA,04590222000162,GASOLINA,10/02/2020,"5,199",ALESAT
JV PETROLEO LTDA,04590777000104,GASOLINA,18/02/2020,"4,69",ALESAT
AUTO POSTO ISAURÃO LTDA,04594586000110,GASOLINA,12/02/2020,"4,95",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO PRAIANOS LTDA ME,04594712000137,ETANOL,26/02/2020,"3,899",PETROBRAS DISTRIBUIDORA S.A.
ANDEBRAZ MEGA POSTOS LTDA,04596456000460,GASOLINA,19/02/2020,"4,798",PETROBRAS DISTRIBUIDORA S.A.
ANDEBRAZ MEGA POSTOS LTDA,04596456000540,GASOLINA,25/02/2020,"4,948",RODOIL
SOCOMBUSTIVEIS COMERCIO DE DERIVADOS DE PETROLEO LTDA,04604158000121,ETANOL,27/02/2020,"3,39",BRANCA
SOCOMBUSTIVEIS COMERCIO DE DERIVADOS DE PETROLEO LTDA,04604158000393,ETANOL,24/02/2020,"3,299",BRANCA
AMA COMERCIO DE COMBUSTIVEIS LTDA,04614908000146,ETANOL,25/02/2020,"3,799",IPIRANGA
AUTO POSTO NITERÓI II LTDA,04615136000167,GASOLINA,11/02/2020,"4,879",IPIRANGA
CENTRO AUTOMOTIVO RSB LTDA,04620708000104,ETANOL,28/02/2020,"2,999",BRANCA
AUTO POSTO PICOLO LTDA,04621067000102,GASOLINA,13/02/2020,"4,349",BRANCA
AUTO POSTO MEGÃO RECREIO LTDA,04622131000161,GASOLINA,11/02/2020,"4,999",BRANCA
AUTO POSTO LOS ANGELES LTDA,04627224000189,GASOLINA,10/02/2020,"4,199",BRANCA
AUTO POSTO FAROL DA PRACA LTDA,04631268000182,ETANOL,26/02/2020,"3,699",PETROBRAS DISTRIBUIDORA S.A.
S H COMBUSTIVEIS EIRELI,04631949000140,ETANOL,28/02/2020,"2,999",BRANCA
AUTO POSTO MARCO TIMBOZAO LTDA,04632746000179,GASOLINA,20/02/2020,"5,149",PETROBRAS DISTRIBUIDORA S.A.
SERVE CENTRO ITAJUBA LTDA,04632983000130,ETANOL,24/02/2020,"3,399",BRANCA
TIANGUA PETROLEO LTDA,04634517000274,GASOLINA,17/02/2020,"4,699",BRANCA
WALFREDO LOPES & FILHOS LTDA,04634597000187,GASOLINA,11/02/2020,"4,64",PETROBRAS DISTRIBUIDORA S.A.
CPC SERVICOS AUTOMOTIVOS LTDA,04637848000187,ETANOL,26/02/2020,"2,999",RAIZEN
FM COMERCIO E DERIVADOS DE PETROLEO LTDA,04637954000160,ETANOL,24/02/2020,"3,499",PETROBRAS DISTRIBUIDORA S.A.
JOFAVE COMBUSTIVEIS,04640056000161,ETANOL,26/02/2020,"4,549",PETROBRAS DISTRIBUIDORA S.A.
DISCO COMBUSTIVEIS ITAPERUNA LTDA,04642284000170,ETANOL,27/02/2020,"4,199",PETROBRAS DISTRIBUIDORA S.A.
SALMOS AUTO POSTO LTDA,04642813000136,ETANOL,24/02/2020,"3,099",RAIZEN
AUTO POSTO OZIVAL LTDA,04643904001168,ETANOL,26/02/2020,"3,48",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO DIAMANTE DE SOROCABA LTDA,04645433000155,ETANOL,27/02/2020,"3,199",RAIZEN
GASPAR & CIA LTDA,04647288000222,GASOLINA,05/02/2020,"4,198",PETROBRAS DISTRIBUIDORA S.A.
NORTE REVENDEDORA LIMITADA,04657250000150,GASOLINA,20/02/2020,"4,569",SABBÁ
AUTO POSTO IRMÃOS ALVES LTDA,04659542000121,ETANOL,25/02/2020,"3,38",RAIZEN
AUTO POSTO OSCAR LTDA,04662373000189,ETANOL,26/02/2020,"3,578",PETROBRAS DISTRIBUIDORA S.A.
AF GUIMARAES JUNIOR,04663833000193,GASOLINA,11/02/2020,"4,799",PETROBRAS DISTRIBUIDORA S.A.
COMERCIAL PETROPOLIS LTDA,04666140000154,ETANOL,26/02/2020,"3,097",PETROBRAS DISTRIBUIDORA S.A.
MARMONTELLO & MARMOUTELO LTDA,04666747000134,ETANOL,24/02/2020,"3,38",PETROBRAS DISTRIBUIDORA S.A.
BLUE STOP LTDA,04669869000184,ETANOL,26/02/2020,"3,099",BRANCA
M-55 COMERCIO DE COMBUSTIVEIS LTDA,04670324000198,GASOLINA,17/02/2020,"4,3",BRANCA
AUTO POSTO BRASIL GAS DUTRA LTDA,04671238000108,ETANOL,28/02/2020,"2,879",BRANCA
POSTO DE COMBUSTÍVEIS VILA OLIMPICA LTDA,04673080000105,GASOLINA,17/02/2020,"4,36",BRANCA
AUTO POSTO BAGAS LTDA,04674160000177,ETANOL,28/02/2020,"4,399",PETROBRAS DISTRIBUIDORA S.A.
PLUS BRASIL COMERCIO E REPRESENTACOES LTDA,04674977000145,ETANOL,24/02/2020,"3,32",PETROBRAS DISTRIBUIDORA S.A.
POSTO CANAL CAPITAL VERDE LTDA,04675614000124,ETANOL,24/02/2020,"3,179",BRANCA
AUTO POSTO ARINELLA BROOKLIN LTDA,04678985000160,GASOLINA,05/02/2020,"4,344",RAIZEN
POSTO INDIANO LTDA ME,04680091000104,ETANOL,24/02/2020,"4,599",BRANCA
RAMOS DERIVADOS DE PETROLEO LTDA,04680265000139,ETANOL,27/02/2020,"3,599",BRANCA
J M C DERIVADOS DE PETROLEO LTDA - EPP,04681824000125,ETANOL,28/02/2020,"3,45",PETROBRAS DISTRIBUIDORA S.A.
FERNANDO LEITE DE LACERDA,04682155000106,GASOLINA,18/02/2020,"4,65",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO PRACINHA LTDA,04683224000104,GASOLINA,03/02/2020,"4,395",RAIZEN
COMERCIO DE COMBUSTIVEIS RONDOPOSTO LTDA,04685448000147,GASOLINA,10/02/2020,"4,59",IPIRANGA
VITTORIAM LTDA,04686253000111,ETANOL,26/02/2020,"3,19",BRANCA
AUTO POSTO DIPLOMATA LTDA,04687092000180,ETANOL,27/02/2020,"4,099",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO SAMAMBAIA DE VALINHOS LTDA,04695931000102,ETANOL,24/02/2020,"2,977",BRANCA
POSTO KEIZY LTDA,04700067000190,GASOLINA,19/02/2020,"4,299",BRANCA
AUTO POSTO TREVO DE PRAIA SECA LTDA,04701270000180,ETANOL,26/02/2020,"4,188",PETROBRAS DISTRIBUIDORA S.A.
QUALIPETRO SERVIÇOS AUTOMOTIVOS LTDA,04704787000123,GASOLINA,05/02/2020,"4,399",BRANCA
J L POSTO VENDA GRANDE LTDA,04706459000166,GASOLINA,20/02/2020,"4,098",IPIRANGA
COMERCIAL GRAO DE OURO LTDA,04707467000127,GASOLINA,24/02/2020,"3,76",PETROBRAS DISTRIBUIDORA S.A.
DIAS & VIEIRA FONSECA LTDA,04708258000106,ETANOL,27/02/2020,"3,099",IPIRANGA
LETTI AUTO POSTO LTDA,04708755000104,ETANOL,25/02/2020,"3,19",CIAPETRO
POSTO MADRI LTDA,04710930000190,ETANOL,26/02/2020,"3,29",PETROBRAS DISTRIBUIDORA S.A.
PAULO DE TARSO AYRES MONTEIRO,04711192000103,GASOLINA,17/02/2020,"4,399",RAIZEN
AUTO POSTO CAPITAL LTDA,04712442000111,GASOLINA,18/02/2020,"4,079",IPIRANGA
AUTO POSTO BRISAS DE BIRIGUI EIRELI,04713017000147,ETANOL,26/02/2020,"3,099",IPIRANGA
POSTO RODOVIA LTDA,04713419000141,ETANOL,27/02/2020,"3,96",RAIZEN
AUTO POSTO ARINELLA BELEM LTDA,04717442000104,GASOLINA,17/02/2020,"4,499",RAIZEN
POSTO SAO LUCAS DE CAMPOS LTDA,04718173000109,GASOLINA,18/02/2020,"4,899",RAIZEN
MELLO BEZERRA COMERCIAL DE COMBUSTIVEL LTDA,04718804000181,ETANOL,27/02/2020,"3,39",PETROBRAS DISTRIBUIDORA S.A.
POSTO VILLAGE PORTUGAL LTDA,04722966000193,ETANOL,19/02/2020,"2,999",IPIRANGA
JSM COMBUSTÍVEIS LTDA,04730440000155,ETANOL,24/02/2020,"3,599",PETROBRAS DISTRIBUIDORA S.A.
JSM COMBUSTÍVEIS LTDA,04730440000236,ETANOL,24/02/2020,"3,599",RAIZEN
AUTO POSTO SANTA LUCIA DE LIMEIRA LTDA,04732146000182,ETANOL,26/02/2020,"2,999",RAIZEN
AUTO POSTO JACIARA LTDA,04734907000135,ETANOL,25/02/2020,"4,17",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO PRAIA DE SAO FRANCISCO LTDA,04736440000243,ETANOL,27/02/2020,"3,199",RAIZEN
J B ALVES DE PAULO AFONSO,04745177000178,ETANOL,26/02/2020,"3,699",PETROBRAS DISTRIBUIDORA S.A.
POSTO FERRABRAZ LTDA,04750332000144,GASOLINA,25/02/2020,"4,479",BRANCA
FABIO MOTTA MARQUES,04750757000153,GASOLINA,05/02/2020,"4,299",RAIZEN
E A TUSCHI COMBUSTIVEIS,04755438000130,GASOLINA,12/02/2020,"4,349",RAIZEN
E A TUSCHI COMBUSTIVEIS,04755438000211,GASOLINA,19/02/2020,"4,239",BRANCA
GNV IGÁS LTDA,04758543000123,ETANOL,26/02/2020,"3,18",ALESAT
ELEFANTINHO AUTO POSTO DE GARCA LTDA,04760949000140,GASOLINA,06/02/2020,"4,399",BRANCA
AUTO POSTO SAO JOSE 2002 COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,04762288000192,ETANOL,28/02/2020,"3,259",POTENCIAL
POSTO PINHEIRO & CARVALHO LTDA,04762831000151,ETANOL,24/02/2020,"3,494",PETROBRAS DISTRIBUIDORA S.A.
POSTO FLORESTA E AGROPECUARIA LTDA,04767269000159,ETANOL,27/02/2020,"3,99",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO FAEDO LTDA,04768755000191,ETANOL,26/02/2020,"3,699",BRANCA
POSTO VICENZI LTDA EPP,04770345000185,ETANOL,25/02/2020,"3,759",BRANCA
AUTO POSTO LARGO DO JAPONES LTDA,04771282000181,GASOLINA,05/02/2020,"4,349",BRANCA
M DO S DO CARMO DISTRIBUIDORA,04778225000124,GASOLINA,11/02/2020,"4,569",BRANCA
AUTO POSTO PARAISO EIRELI,04778380000140,ETANOL,25/02/2020,"3,899",IPIRANGA
E CARVALHO COMERCIO E NAVEGACAO LTDA,04780565000190,GASOLINA,26/02/2020,"4,95",SABBÁ
E CARVALHO COMERCIO E NAVEGACAO LTDA,04780565000270,GASOLINA,26/02/2020,"4,9",IPIRANGA
E CARVALHO COMERCIO E NAVEGACAO LTDA,04780565001161,GASOLINA,26/02/2020,"4,66",BRANCA
POSTO SAO MATHEUS LTDA,04780762000109,GASOLINA,25/02/2020,"4,939",IPIRANGA
POSTO SAO MATHEUS LTDA,04780762000290,GASOLINA,25/02/2020,"4,95",IPIRANGA
POSTO SAO MATHEUS LTDA,04780762000370,GASOLINA,25/02/2020,"4,95",IPIRANGA
VALENCA AUTO SERVICE LTDA,04785105000154,ETANOL,24/02/2020,"3,099",IPIRANGA
R B COELHO E CIA LTDA,04787075000387,GASOLINA,19/02/2020,"4,59",IPIRANGA
AUTO POSTO JP DERIVADOS DE PETROLEO LTDA,04787155000170,ETANOL,28/02/2020,"3,497",BRANCA
IRENE AUTO POSTO LTDA,04790558000179,GASOLINA,12/02/2020,"4,51",BRANCA
POSTO DE GASOLINA AVANÇO LTDA,04791924000104,ETANOL,26/02/2020,"4,399",BRANCA
AUTO POSTO LUAR  DE OLARIA LTDA,04792023000137,ETANOL,24/02/2020,"3,799",BRANCA
LESSA GUIMARAES DERIVADOS DE PETROLEO LTDA,04792468000117,ETANOL,26/02/2020,"3,25",BRANCA
M30 COMÉRCIO DE COMBUSTÍVEIS LTDA,04794669000153,ETANOL,27/02/2020,"3,56",IPIRANGA
AUTO POSTO POSITIVO LTDA,04795561000185,ETANOL,26/02/2020,3,BRANCA
M T PIANOWSKI & CIA LTDA,04795933000173,ETANOL,26/02/2020,"3,139",BRANCA
SANTANA E CASTRO LTDA,04797330000100,ETANOL,27/02/2020,"3,999",IPIRANGA
SANTANA E CASTRO LTDA,04797330000291,ETANOL,27/02/2020,"3,789",IPIRANGA
SANTANA E CASTRO LTDA,04797330000372,ETANOL,26/02/2020,"3,999",IPIRANGA
POSTO ABN LTDA,04797612000299,ETANOL,27/02/2020,"3,879",SP
MAXXI GNV AUTO POSTO LTDA,04802366000135,ETANOL,24/02/2020,"3,099",BRANCA
GRAND PRIX CENTRO AUTOMOTIVO LTDA,04802748000169,GASOLINA,05/02/2020,"4,699",IPIRANGA
POSTO DE GASOLINA BOA VIAGEM DE FRIBURGO LTDA,04804979000101,ETANOL,26/02/2020,"4,159",RAIZEN
AUTO POSTO CHAFARIZ LTDA,04806169000194,GASOLINA,13/02/2020,"4,75",ALESAT
AUTO POSTO BOA ESPERANCA LTDA,04810093000170,ETANOL,27/02/2020,"3,899",RAIZEN
TRAIRI COMÉRCIO DE DERIVADOS DE PETRÓLEO LTDA,04811052000107,GASOLINA,11/02/2020,"4,77",ATEM' S
TRAIRI COMÉRCIO DE DERIVADOS DE PETRÓLEO LTDA,04811052000280,GASOLINA,11/02/2020,"4,79",BRANCA
D JUNIOR DE SOUSA,04813224000173,ETANOL,28/02/2020,"3,299",SIMARELLI
AUTO POSTO RIBEIRO LTDA,04814024000135,GASOLINA,20/02/2020,"4,459",RAIZEN
POSTO MOTOCAP LTDA,04814652000110,ETANOL,26/02/2020,"4,09",PETROBRAS DISTRIBUIDORA S.A.
CENTRO DE ABASTECIMENTO DE GAS MILENA LTDA,04815245000128,GASOLINA,05/02/2020,"4,399",RAIZEN
AUTO POSTO BRASIL LIMITADA,04819363000104,ETANOL,27/02/2020,"3,59",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO BRASIL LIMITADA,04819363000295,GASOLINA,11/02/2020,"4,79",PETROBRAS DISTRIBUIDORA S.A.
POSTO DE COMBUSTIVEIS MILLANI LTDA,04821819000332,ETANOL,25/02/2020,"4,199",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO TREZE DE MAIO LTDA,04823938000162,GASOLINA,10/02/2020,"4,199",IPIRANGA
RENASCENCA AUTO POSTO LTDA,04825223000149,ETANOL,24/02/2020,"3,099",IDAZA
RENASCENCA AUTO POSTO LTDA,04825223000572,ETANOL,26/02/2020,"3,099",IDAZA
POSTO CM LTDA,04825376000196,GASOLINA,11/02/2020,"4,647",RAIZEN
POSTO CABREUVA LTDA,04829523000104,GASOLINA,10/02/2020,"4,299",IPIRANGA
GAZPARK PARTICIPAÇÕES LTDA,04830682000110,GASOLINA,20/02/2020,"4,849",RAIZEN
AUTO POSTO PRATICO LTDA,04836010000112,GASOLINA,20/02/2020,"4,499",IPIRANGA
AUTO POSTO NOVA TRADICAO LTDA,04836754000137,GASOLINA,26/02/2020,"4,689",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO TENDA LTDA,04838578000172,ETANOL,24/02/2020,"3,299",PETROBRAS DISTRIBUIDORA S.A.
BIG BROTHER AUTO POSTO LTDA - EPP,04845671000104,ETANOL,27/02/2020,"3,099",BRANCA
LUVIT COMERCIAL DE COMBUSTIVEIS LTDA,04846896000185,GASOLINA,25/02/2020,"4,699",RAIZEN
RENATO KOTAIT JÚNIOR - ME,04847270000193,ETANOL,26/02/2020,"4,18",PETROBRAS DISTRIBUIDORA S.A.
JARDIM VERDE COMBUSTIVEIS LTDA,04847849000156,ETANOL,26/02/2020,"4,199",BRANCA
AUTO POSTO EUROPA LTDA,04847983000157,ETANOL,27/02/2020,"2,879",BRANCA
CENTRO AUTOMOTIVO OCEANO LTDA,04848860000130,GASOLINA,19/02/2020,"4,439",BRANCA
POSTO MONSENHOR ESCRIVA LTDA - EPP,04857524000154,ETANOL,24/02/2020,"4,499",RAIZEN
VERANEIO AUTO POSTO UBATUBA LTDA,04864806000189,ETANOL,27/02/2020,"3,399",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO PRA FRENTE BRASIL LTDA,04868412000107,ETANOL,26/02/2020,"3,37",IPIRANGA
AUTO POSTO PRA FRENTE BRASIL LTDA,04868412000280,ETANOL,26/02/2020,"3,19",IPIRANGA
AUTO POSTO PRA FRENTE BRASIL LTDA,04868412000360,ETANOL,26/02/2020,"3,39",IPIRANGA
BG LESTE PETROLEO LTDA,04881800000110,GASOLINA,20/02/2020,"4,459",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO CAVALLARI LTDA,04885965000160,GASOLINA,20/02/2020,"4,399",IPIRANGA
POSTO DE GASOLINA YAGO E MONIQUE LTDA,04886030000106,GASOLINA,19/02/2020,"4,799",RAIZEN
COMBUSTIVEIS RORISOL LTDA,04886864000103,ETANOL,25/02/2020,"4,079",PETROBRAS DISTRIBUIDORA S.A.
POSTO ALDEIA LTDA,04896662000142,ETANOL,26/02/2020,"3,19",PETROBRAS DISTRIBUIDORA S.A.
POSTO JP MOSSORO LTDA,04899438000104,GASOLINA,17/02/2020,"4,699",PETROBRAS DISTRIBUIDORA S.A.
POSTO DE SERVICOS SAO JOSE LTDA,04900207000173,ETANOL,28/02/2020,"3,199",IPIRANGA
POSTO AUTOVIA C-1 LTDA,04900369000292,ETANOL,27/02/2020,"3,999",PETROBRAS DISTRIBUIDORA S.A.
COMERCIAL DE COMBUSTIVEIS CRISTAL LTDA,04900773000185,ETANOL,24/02/2020,"3,239",ALESAT
WALBRAX AUTO CENTER LTDA,04901049000176,GASOLINA,13/02/2020,"4,485",PETROBRAS DISTRIBUIDORA S.A.
POSTO INVENCIVEL LTDA,04901294000183,GASOLINA,20/02/2020,"4,599",PETROBRAS DISTRIBUIDORA S.A.
VIOLATO E CIA LTDA,04903852000220,GASOLINA,28/02/2020,"4,69",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO GOMENSORO LTDA,04904156000158,ETANOL,24/02/2020,"4,499",RAIZEN
POSTO UP3 COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,04906594000155,GASOLINA,19/02/2020,"4,339",RAIZEN
AUTO POSTO JURITY LTDA,04907385000207,GASOLINA,19/02/2020,"4,426",RAIZEN
YEMANJA COMERCIO DE DERIVADOS DE PETROLEO E SERVICOS LTDA,04909369000172,GASOLINA,19/02/2020,"4,499",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO RIO DA PRATA LTDA,04909888000130,ETANOL,24/02/2020,"2,899",RAIZEN
AUTO POSTO FLORA ARARAQUARA LTDA,04914101000129,ETANOL,27/02/2020,"2,899",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO JATINHO LTDA,04914244000130,ETANOL,24/02/2020,"4,299",ALESAT
AUTO POSTO BRASIL DE ARAÇATUBA LTDA,04916936000118,ETANOL,26/02/2020,"2,786",ALESAT
A P DISTRIBUIDORA DE PETROLEO LTDA,04917102000127,GASOLINA,18/02/2020,"4,69",BRANCA
A P DISTRIBUIDORA DE PETROLEO LTDA,04917102000208,GASOLINA,19/02/2020,"4,65",ALESAT
AUTO POSTO COMBUSSERV LTDA,04918534000152,GASOLINA,13/02/2020,"4,099",PETROBRAS DISTRIBUIDORA S.A.
EVALDO DOS SANTOS BATISTA & CIA LTDA,04918822000107,ETANOL,26/02/2020,"3,499",BRANCA
AUTO POSTO PARADA DA PRAÇA LTDA,04919058000194,ETANOL,03/02/2020,"3,879",BRANCA
LEÃO VERMELHO COMBUSTIVEIS LTDA,04919248000101,GASOLINA,03/02/2020,"4,999",BRANCA
AUTO POSTO TERRA BRASILIS LTDA,04919589000187,GASOLINA,17/02/2020,"4,859",PETROBRAS DISTRIBUIDORA S.A.
LM & JB AUTO POSTO LTDA,04919736000119,GASOLINA,17/02/2020,"4,799",TOBRAS
AUTO POSTO DAMIZADE LIMITADA,04920729000137,ETANOL,24/02/2020,"3,059",BRANCA
AUTO POSTO DE SERVICOS ELITE DE MADUREIRA LTDA,04923368000182,GASOLINA,17/02/2020,"4,899",PETROBRAS DISTRIBUIDORA S.A.
GARCIA & MORETO LTDA,04923484000100,ETANOL,25/02/2020,"2,99",BRANCA
AUTO POSTO LADOME LTDA,04925454000124,GASOLINA,13/02/2020,"4,489",PETROBRAS DISTRIBUIDORA S.A.
PREDITIVA DE PETROPOLIS AUTO POSTO LTDA,04927162000120,ETANOL,24/02/2020,"4,499",PETROBRAS DISTRIBUIDORA S.A.
VISCONDE DERIVADOS DE PETROLEO LTDA,04929863000107,ETANOL,28/02/2020,"3,45",PETROBRAS DISTRIBUIDORA S.A.
JONH ALISON TORQUATO NOGUEIRA,04931921000129,GASOLINA,18/02/2020,"4,84",ALESAT
MIRANDA COSTA & CIA LTDA,04932000000180,GASOLINA,20/02/2020,"4,499",IPIRANGA
M MADALENA DISTRIBUIDORA DE COMBUSTIVEL LTDA,04934167000261,GASOLINA,17/02/2020,"4,67",SP
AUTO POSTO STATUS DO MORUMBI LTDA,04934878000155,ETANOL,28/02/2020,"3,157",IPIRANGA
POSTO SAO VICENTE DA BARRA LTDA,04937593000178,ETANOL,27/02/2020,"4,699",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO AVENIDA CENTRAL DE IRAJA LTDA,04939334000186,ETANOL,24/02/2020,"4,499",RAIZEN
AUTO POSTO CICLO DO OURO LTDA,04940213000154,ETANOL,26/02/2020,"3,789",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO ARMANDO PANNUNZIO LTDA,04945585000173,GASOLINA,17/02/2020,"4,349",RAIZEN
COMERCIO DE COMBUSTIVEL PERIZZOLO EIRELI,04949391000146,ETANOL,25/02/2020,"3,999",BRANCA
AUTO POSTO ANDRINO LTDA,04953518000109,GASOLINA,03/02/2020,"4,399",BRANCA
CENTRO AUTOMOTIVO SAO RAFAEL LTDA,04954441000183,GASOLINA,17/02/2020,"4,699",IPIRANGA
RENOVA COMÉRCIO DE COMBUSTÍVEL E SERVIÇOS LTDA,04960337000100,ETANOL,26/02/2020,"3,79",ATLÂNTICA
POSTO MINUANO CAMPO LARGO LTDA,04961640000119,ETANOL,24/02/2020,"3,19",BRANCA
POSTO COMETA COMÉRCIO DE PETRÓLEO LTDA,04961676000100,ETANOL,25/02/2020,"3,699",PETROBRAS DISTRIBUIDORA S.A.
JUVENAL ANGELO & CIA LTDA,04965564000381,ETANOL,27/02/2020,"3,65",RAIZEN
JUVENAL ANGELO & CIA LTDA,04965564000543,ETANOL,27/02/2020,"3,65",RAIZEN
AUTO POSTO SANTANA 2002 EIRELI,04965715000130,ETANOL,26/02/2020,"3,299",TAURUS
GIRO POSTO LTDA,04967263000125,GASOLINA,20/02/2020,"4,199",BRANCA
POSTO DA PENHA DE CAMPOS LTDA,04968522000132,GASOLINA,04/02/2020,"4,81",BRANCA
M CHRISTINA COMÉRCIO DE PETRÓLEO EIRELI,04968709000136,ETANOL,25/02/2020,"3,699",PETROBRAS DISTRIBUIDORA S.A.
CM COMERCIO DE COMBUSTIVEIS LTDA,04970059000163,GASOLINA,05/02/2020,"4,539",BRANCA
MATTAR E MATTAR AUTO POSTO LTDA,04971802000108,GASOLINA,17/02/2020,"4,999",IPIRANGA
ABASTECEDORA BARP LTDA,04975903000149,GASOLINA,03/02/2020,"4,399",IPIRANGA
IRMAOS TEIXEIRA LTDA,04976718000330,ETANOL,24/02/2020,"4,229",IPIRANGA
IRMAOS TEIXEIRA LTDA,04976718000845,ETANOL,24/02/2020,"4,229",IPIRANGA
IRMAOS TEIXEIRA LTDA,04976718001221,ETANOL,24/02/2020,"4,229",IPIRANGA
IRMAOS TEIXEIRA LTDA,04976718001302,ETANOL,24/02/2020,"4,229",IPIRANGA
AUTO POSTO PETROBRASÍLIA LTDA,04978708000172,GASOLINA,18/02/2020,"4,377",PETROBRAS DISTRIBUIDORA S.A.
VASPETRO COMBUSTIVEL EIRELI - ME,04979182000145,GASOLINA,05/02/2020,"4,59",PETROBRAS DISTRIBUIDORA S.A.
REDE MM COMBUSTIVEIS EIRELI,04988779000156,GASOLINA,05/02/2020,"4,399",BRANCA
POSTO VALE DO URAIM LTDA,04990354000181,GASOLINA,27/02/2020,"4,799",SABBÁ
ANCELMO & PAULINO LTDA,04990440000194,GASOLINA,17/02/2020,"4,399",IPIRANGA
ABASTECEDORA DE COMBUSTÍVEIS DOM JOAQUIM LTDA,04991434000151,GASOLINA,04/02/2020,"4,999",IPIRANGA
AUTO POSTO MARITA LTDA,04994575000128,GASOLINA,04/02/2020,"4,397",BRANCA
AUTO POSTO BICHIM IV LTDA,04996223000101,ETANOL,26/02/2020,"3,19",BRANCA
AUTO POSTO PETROVIA  EIRELI,05001908000133,GASOLINA,20/02/2020,"4,359",BRANCA
BRAZ PETRO COMBUSTÍVEIS LTDA,05002107000192,GASOLINA,20/02/2020,"4,08",BRANCA
AUTO POSTO BANDEIRA 2 LTDA,05004758000111,GASOLINA,18/02/2020,"4,369",BRANCA
AUTO POSTO NOVO MILENIO LTDA,05006383000129,ETANOL,28/02/2020,"3,59",BRANCA
LC COMERCIO E DISTRIBUICAO DE COMBUSTIVEIS LTDA,05007710000167,ETANOL,25/02/2020,"3,699",IPIRANGA
AUTO POSTO GIRASSOL LTDA  - ME,05008630000126,GASOLINA,11/02/2020,"5,099",PETROBRAS DISTRIBUIDORA S.A.
VITORIA COMBUSTIVEIS LTDA,05008930000105,ETANOL,26/02/2020,"3,539",BRANCA
NEW STAR COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,05012787000125,ETANOL,24/02/2020,"3,799",IPIRANGA
POSTO CASTANHEIRAS LTDA,05013115000134,ETANOL,27/02/2020,"3,99",SABBÁ
POSTO VYDIA LTDA - ME,05013958000130,GASOLINA,24/02/2020,"4,599",SP
POSTO BARRA DEZ LTDA,05014395000103,GASOLINA,19/02/2020,"4,859",PETROBRAS DISTRIBUIDORA S.A.
JACOMELI & CARMINATI LTDA,05015593000183,ETANOL,25/02/2020,"3,14",CIAPETRO
JACOMELI & CARMINATI LTDA,05015593000264,ETANOL,25/02/2020,"3,12",CIAPETRO
JACOMELI & CARMINATI LTDA,05015593000507,ETANOL,25/02/2020,"3,14",CIAPETRO
BIAL AUTO POSTO LTDA,05016299000196,GASOLINA,20/02/2020,"4,479",PETROBRAS DISTRIBUIDORA S.A.
POSTO PIO XII LTDA,05020360000179,GASOLINA,19/02/2020,"4,599",RAIZEN
GARZZO COMERCIO DE COMBUSTIVEIS E DERIVADOS LTDA,05023737000143,ETANOL,27/02/2020,"3,299",RAIZEN
FP PETROLEO EIRELI,05024078000160,ETANOL,27/02/2020,"3,49",SP
FP PETROLEO EIRELI,05024078000240,GASOLINA,19/02/2020,"4,67",BRANCA
FP PETROLEO EIRELI,05024078000321,ETANOL,27/02/2020,"3,99",BRANCA
FP PETROLEO EIRELI,05024078000402,ETANOL,27/02/2020,"3,79",BRANCA
FP PETROLEO EIRELI,05024078000593,GASOLINA,11/02/2020,"4,73",BRANCA
FP PETROLEO EIRELI,05024078000836,ETANOL,27/02/2020,"3,89",SP
AUTO POSTO ICAVEL LTDA,05024942000123,GASOLINA,19/02/2020,"4,896",IPIRANGA
AUTO POSTO ICAVEL LTDA,05024942000204,GASOLINA,26/02/2020,"4,82",IPIRANGA
TIC E TAC DE RAMOS POSTO DE SERVICOS LTDA,05026181000149,ETANOL,24/02/2020,"4,499",IPIRANGA
SERGIO DE OLIVEIRA MARQUES BARRETOS,05026981000240,ETANOL,26/02/2020,"2,899",BRANCA
